created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,anomaly_IQR,anomaly_IF
2025-09-26 13:54:06+00:00,3524631,142,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 13:55:06+00:00,3524655,175,3.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 13:56:06+00:00,3524680,154,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 13:57:06+00:00,3524705,145,3.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 13:58:06+00:00,3524730,176,4.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 13:59:06+00:00,3524755,165,1.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:00:06+00:00,3524780,175,3.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:01:06+00:00,3524805,179,4.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:02:06+00:00,3524829,173,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:03:06+00:00,3524854,172,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:04:06+00:00,3524879,147,6.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:05:06+00:00,3524904,150,6.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:06:06+00:00,3524929,116,3.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:07:06+00:00,3524952,187,4.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:08:06+00:00,3524977,171,6.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:09:06+00:00,3525002,139,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:10:06+00:00,3525026,102,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:11:06+00:00,3525051,176,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:12:06+00:00,3525075,74,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:13:06+00:00,3525100,98,4.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:14:06+00:00,3525124,166,3.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:15:06+00:00,3525148,177,4.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:16:06+00:00,3525171,183,6.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:17:06+00:00,3525194,177,6.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:18:06+00:00,3525218,163,4.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:19:06+00:00,3525243,165,3.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:20:06+00:00,3525268,180,5.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:21:06+00:00,3525293,180,6.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:22:06+00:00,3525318,164,6.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:23:06+00:00,3525342,148,3.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:24:06+00:00,3525367,112,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:25:06+00:00,3525392,176,4.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:26:06+00:00,3525417,179,4.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:27:06+00:00,3525442,191,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:28:06+00:00,3525466,111,4.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:29:06+00:00,3525491,155,3.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:30:06+00:00,3525516,57,3.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:31:06+00:00,3525541,99,3.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:32:06+00:00,3525566,116,4.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:33:06+00:00,3525591,108,4.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:34:06+00:00,3525616,113,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:35:06+00:00,3525640,62,3.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:36:06+00:00,3525665,62,2.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:37:06+00:00,3525690,118,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:38:06+00:00,3525715,59,1.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:39:06+00:00,3525740,315,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:40:06+00:00,3525765,195,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:41:06+00:00,3525789,127,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:42:06+00:00,3525814,181,3.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:43:06+00:00,3525839,172,3.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:44:06+00:00,3525863,155,4.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:45:06+00:00,3525888,179,2.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:46:06+00:00,3525913,167,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:47:06+00:00,3525938,70,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:48:06+00:00,3525962,151,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:49:06+00:00,3525987,102,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:50:06+00:00,3526012,161,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:51:06+00:00,3526037,78,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:52:06+00:00,3526061,175,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:53:06+00:00,3526086,187,4.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:54:06+00:00,3526110,167,5.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:55:06+00:00,3526135,145,3.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:56:06+00:00,3526159,121,1.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:57:06+00:00,3526183,118,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:58:06+00:00,3526206,85,3.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 14:59:06+00:00,3526230,65,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:00:06+00:00,3526254,118,0.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:01:06+00:00,3526279,174,3.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:02:06+00:00,3526304,179,1.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:03:06+00:00,3526328,154,4.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:04:06+00:00,3526353,180,7.7,0,0.1,0.0,0,0,0,True,False
2025-09-26 15:05:06+00:00,3526376,162,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:06:06+00:00,3526399,193,4.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:07:06+00:00,3526424,173,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:08:06+00:00,3526449,173,4.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:09:06+00:00,3526474,176,4.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:10:06+00:00,3526498,173,2.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:11:06+00:00,3526522,149,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:12:06+00:00,3526547,79,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:13:06+00:00,3526572,63,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:14:06+00:00,3526597,148,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:15:06+00:00,3526622,69,2.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:16:06+00:00,3526645,81,1.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:17:06+00:00,3526669,101,3.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:18:06+00:00,3526694,147,1.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:19:06+00:00,3526719,128,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:20:06+00:00,3526744,70,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:21:06+00:00,3526769,120,2.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:22:06+00:00,3526793,142,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:23:06+00:00,3526818,157,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:24:06+00:00,3526843,82,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:25:06+00:00,3526867,191,3.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:26:06+00:00,3526892,192,5.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:27:06+00:00,3526916,158,3.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:28:06+00:00,3526940,178,6.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:29:06+00:00,3526965,180,4.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:30:06+00:00,3526989,178,3.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:31:06+00:00,3527014,209,1.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:32:06+00:00,3527038,226,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:33:06+00:00,3527063,179,2.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:34:06+00:00,3527088,85,1.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:35:06+00:00,3527113,131,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:36:06+00:00,3527138,51,3.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:37:06+00:00,3527163,149,1.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:38:06+00:00,3527188,128,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:39:06+00:00,3527212,187,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:40:06+00:00,3527236,177,8.0,0,0.1,0.0,0,0,0,True,False
2025-09-26 15:41:06+00:00,3527261,137,3.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:42:06+00:00,3527286,161,4.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:43:06+00:00,3527310,168,5.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:44:06+00:00,3527335,221,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:45:06+00:00,3527359,140,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:46:06+00:00,3527383,152,2.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:47:06+00:00,3527407,189,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:48:06+00:00,3527432,176,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:49:06+00:00,3527457,130,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:50:06+00:00,3527482,128,1.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:51:06+00:00,3527507,143,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:52:06+00:00,3527531,160,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:53:06+00:00,3527556,92,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:54:06+00:00,3527580,143,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:55:06+00:00,3527605,194,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:56:06+00:00,3527629,157,3.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:57:06+00:00,3527654,177,3.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:58:06+00:00,3527677,178,3.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 15:59:06+00:00,3527701,86,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:00:06+00:00,3527726,115,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:01:06+00:00,3527751,191,1.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:02:06+00:00,3527776,105,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:03:06+00:00,3527801,93,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:04:06+00:00,3527826,55,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:05:06+00:00,3527851,159,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:06:06+00:00,3527876,42,2.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:07:06+00:00,3527901,184,4.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:08:06+00:00,3527926,136,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:09:06+00:00,3527950,42,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:10:06+00:00,3527975,180,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:11:06+00:00,3528000,169,2.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:12:06+00:00,3528025,180,4.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:13:06+00:00,3528050,177,5.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:14:06+00:00,3528075,180,6.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:15:06+00:00,3528100,180,6.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:16:06+00:00,3528125,108,3.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:17:06+00:00,3528150,203,1.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:18:06+00:00,3528175,145,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:19:06+00:00,3528200,204,1.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:20:06+00:00,3528225,241,2.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:21:06+00:00,3528250,161,5.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:22:06+00:00,3528275,86,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:23:06+00:00,3528300,167,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:24:06+00:00,3528325,79,2.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:25:06+00:00,3528349,183,4.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:26:06+00:00,3528373,176,4.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:27:06+00:00,3528397,152,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:28:06+00:00,3528422,186,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:29:06+00:00,3528447,184,3.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:30:06+00:00,3528472,180,5.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:31:06+00:00,3528497,180,5.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:32:06+00:00,3528522,171,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:33:06+00:00,3528547,178,5.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:34:06+00:00,3528572,179,5.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:35:06+00:00,3528596,180,4.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:36:06+00:00,3528620,162,3.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:37:06+00:00,3528644,178,3.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:38:06+00:00,3528668,121,4.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:39:06+00:00,3528693,158,3.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:40:06+00:00,3528718,167,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:41:06+00:00,3528743,174,4.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:42:06+00:00,3528768,186,3.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:43:06+00:00,3528793,167,3.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:44:06+00:00,3528818,177,5.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:45:06+00:00,3528843,172,6.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:46:06+00:00,3528868,175,7.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:47:06+00:00,3528893,185,4.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:48:06+00:00,3528919,141,3.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:49:06+00:00,3528944,162,4.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:50:06+00:00,3528979,181,4.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:51:06+00:00,3529004,159,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:52:06+00:00,3529030,69,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:53:06+00:00,3529055,118,1.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:54:06+00:00,3529080,186,4.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:55:06+00:00,3529111,199,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:56:06+00:00,3529136,259,1.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:57:06+00:00,3529172,203,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:58:06+00:00,3529197,154,4.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 16:59:06+00:00,3529222,194,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:00:06+00:00,3529247,233,3.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:01:06+00:00,3529272,178,7.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:02:06+00:00,3529297,178,5.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:03:06+00:00,3529322,61,3.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:04:06+00:00,3529346,209,3.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:05:06+00:00,3529371,178,6.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:06:06+00:00,3529395,173,7.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:07:06+00:00,3529426,189,3.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:08:06+00:00,3529450,107,2.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:09:06+00:00,3529474,175,3.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:10:06+00:00,3529497,167,5.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:11:06+00:00,3529522,176,4.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:12:06+00:00,3529546,156,2.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:13:06+00:00,3529570,172,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:14:06+00:00,3529594,149,1.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:15:06+00:00,3529618,119,1.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:16:06+00:00,3529642,180,5.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:17:06+00:00,3529667,86,4.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:18:06+00:00,3529692,279,1.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:19:06+00:00,3529716,176,5.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:20:06+00:00,3529740,180,4.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:21:06+00:00,3529765,180,2.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:22:06+00:00,3529790,175,3.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:23:06+00:00,3529815,106,2.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:24:06+00:00,3529841,180,6.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:25:06+00:00,3529866,180,8.5,0,0.1,0.0,0,0,0,True,True
2025-09-26 17:26:06+00:00,3529891,183,6.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:27:06+00:00,3529915,165,4.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:28:06+00:00,3529940,180,4.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:29:06+00:00,3529965,177,2.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:30:06+00:00,3529990,180,5.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:31:06+00:00,3530017,175,4.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:32:06+00:00,3530042,162,2.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:33:06+00:00,3530066,37,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:34:06+00:00,3530091,19,3.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:35:06+00:00,3530116,89,3.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:36:06+00:00,3530140,183,5.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:37:06+00:00,3530164,194,5.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:38:06+00:00,3530189,180,4.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:39:06+00:00,3530213,180,5.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:40:06+00:00,3530238,181,3.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:41:06+00:00,3530263,183,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:42:06+00:00,3530288,130,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:43:06+00:00,3530313,180,3.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:44:06+00:00,3530338,110,2.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:45:06+00:00,3530363,189,3.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:46:06+00:00,3530387,183,2.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:47:06+00:00,3530411,37,1.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:48:06+00:00,3530435,166,1.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:49:06+00:00,3530460,82,1.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:50:06+00:00,3530484,64,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:51:06+00:00,3530509,113,2.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:52:06+00:00,3530534,120,0.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:53:06+00:00,3530558,20,1.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:54:06+00:00,3530582,98,3.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:55:06+00:00,3530607,97,2.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:56:06+00:00,3530631,85,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:57:06+00:00,3530654,117,1.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:58:06+00:00,3530678,74,1.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 17:59:06+00:00,3530703,56,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:00:06+00:00,3530728,99,1.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:01:06+00:00,3530753,171,4.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:02:06+00:00,3530778,135,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:03:06+00:00,3530803,49,1.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:04:06+00:00,3530828,232,1.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:05:06+00:00,3530853,171,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:06:06+00:00,3530877,139,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:07:06+00:00,3530902,45,2.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:08:06+00:00,3530927,179,3.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:09:06+00:00,3530952,151,3.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:10:06+00:00,3530977,180,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:11:06+00:00,3531002,166,4.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:12:06+00:00,3531027,180,6.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:13:06+00:00,3531052,187,5.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:14:06+00:00,3531077,180,4.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:15:06+00:00,3531102,161,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:16:06+00:00,3531127,176,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:17:06+00:00,3531153,153,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:18:06+00:00,3531178,157,2.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:19:06+00:00,3531203,68,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:20:06+00:00,3531228,43,1.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:21:06+00:00,3531254,145,1.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:22:06+00:00,3531279,176,2.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:23:06+00:00,3531304,180,1.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:24:06+00:00,3531329,184,1.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:25:06+00:00,3531353,35,1.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:26:06+00:00,3531377,79,0.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:27:06+00:00,3531401,178,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:28:06+00:00,3531426,185,4.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:29:06+00:00,3531450,182,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:30:06+00:00,3531475,182,1.6,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:31:06+00:00,3531500,135,1.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:32:06+00:00,3531525,232,1.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:33:06+00:00,3531549,172,1.9,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:34:06+00:00,3531573,129,1.4,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:35:06+00:00,3531597,117,3.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:36:06+00:00,3531621,155,4.2,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:37:06+00:00,3531645,183,4.1,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:38:06+00:00,3531668,133,2.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:39:06+00:00,3531693,174,4.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:40:06+00:00,3531718,142,3.3,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:41:06+00:00,3531742,169,3.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:42:06+00:00,3531766,178,2.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:43:06+00:00,3531790,169,1.0,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:44:06+00:00,3531814,186,4.5,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:45:06+00:00,3531839,66,1.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:46:06+00:00,3531863,177,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:47:06+00:00,3531888,188,2.7,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:48:06+00:00,3531913,176,2.8,0,0.1,0.0,0,0,0,False,False
2025-09-26 18:49:06+00:00,3531937,180,3.6,0,0.1,0.0,0,0,0,False,False
